               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                1010,            0.029841,            0.028586,           0.0085873,             0.93976,             0.73429,             0.86043,             0.60625,            0.021723,            0.024644,           0.0070232,           0.0066703,           0.0066703,           0.0066703
                1011,            0.028237,            0.022808,           0.0086195,             0.95234,              0.7417,              0.8558,             0.63125,            0.019483,            0.024355,            0.007032,            0.006667,            0.006667,            0.006667
                1012,            0.025945,            0.030346,           0.0092698,             0.95234,              0.7417,              0.8558,             0.63125,            0.019483,            0.024355,            0.007032,           0.0066637,           0.0066637,           0.0066637
                1013,            0.028196,            0.035704,           0.0082317,             0.93969,             0.73925,             0.86418,             0.65629,            0.020706,            0.024397,            0.007026,           0.0066604,           0.0066604,           0.0066604
                1014,            0.026519,            0.030471,           0.0092214,             0.93969,             0.73925,             0.86418,             0.65629,            0.020706,            0.024397,            0.007026,           0.0066571,           0.0066571,           0.0066571
                1015,            0.028372,            0.032982,            0.008593,             0.95208,             0.74162,             0.86636,             0.65078,            0.018585,            0.024367,           0.0070459,           0.0066538,           0.0066538,           0.0066538
                1016,            0.023648,            0.023591,            0.010493,             0.95208,             0.74162,             0.86636,             0.65078,            0.018585,            0.024367,           0.0070459,           0.0066505,           0.0066505,           0.0066505
                1017,            0.025573,            0.037563,           0.0089257,             0.94941,             0.74549,             0.86552,             0.65794,            0.018636,              0.0242,           0.0070393,           0.0066472,           0.0066472,           0.0066472
                1018,            0.023073,            0.025966,            0.008153,             0.94941,             0.74549,             0.86552,             0.65794,            0.018636,              0.0242,           0.0070393,           0.0066439,           0.0066439,           0.0066439
                1019,            0.023487,            0.037475,           0.0088653,             0.94454,             0.73917,             0.85931,             0.65129,            0.019985,            0.023517,           0.0070458,           0.0066406,           0.0066406,           0.0066406
                1020,            0.027194,            0.029068,           0.0083617,             0.94454,             0.73917,             0.85931,             0.65129,            0.019985,            0.023517,           0.0070458,           0.0066373,           0.0066373,           0.0066373
                1021,            0.025384,            0.031741,           0.0082179,             0.93139,             0.73964,             0.85852,              0.6147,            0.019558,            0.023635,           0.0070108,            0.006634,            0.006634,            0.006634
                1022,            0.029848,            0.028784,            0.008156,             0.93139,             0.73964,             0.85852,              0.6147,            0.019558,            0.023635,           0.0070108,           0.0066307,           0.0066307,           0.0066307
                1023,            0.026832,            0.033376,             0.01179,             0.95121,             0.73842,             0.86736,             0.62449,            0.021171,            0.025125,           0.0070085,           0.0066274,           0.0066274,           0.0066274
                1024,            0.028995,            0.029071,           0.0092109,             0.95121,             0.73842,             0.86736,             0.62449,            0.021171,            0.025125,           0.0070085,           0.0066241,           0.0066241,           0.0066241
                1025,            0.026434,            0.026046,             0.00788,             0.93597,              0.7399,             0.86266,              0.6215,            0.018778,            0.023837,           0.0069548,           0.0066208,           0.0066208,           0.0066208
                1026,            0.024355,            0.023324,           0.0084006,             0.93597,              0.7399,             0.86266,              0.6215,            0.018778,            0.023837,           0.0069548,           0.0066175,           0.0066175,           0.0066175
                1027,            0.024068,            0.023413,           0.0091975,             0.94982,             0.74569,             0.87273,             0.62771,             0.02063,            0.025691,           0.0069169,           0.0066142,           0.0066142,           0.0066142
                1028,             0.02815,            0.037764,           0.0089175,             0.94982,             0.74569,             0.87273,             0.62771,             0.02063,            0.025691,           0.0069169,           0.0066109,           0.0066109,           0.0066109
                1029,            0.027732,            0.038804,           0.0077791,             0.94432,             0.74646,             0.87584,             0.64315,            0.019084,            0.024305,            0.006895,           0.0066076,           0.0066076,           0.0066076
                1030,            0.025318,             0.02374,            0.009075,             0.94432,             0.74646,             0.87584,             0.64315,            0.019084,            0.024305,            0.006895,           0.0066043,           0.0066043,           0.0066043
                1031,            0.026044,            0.033003,           0.0090908,             0.95457,             0.74575,             0.87592,             0.66866,            0.018819,            0.023717,           0.0068656,            0.006601,            0.006601,            0.006601
                1032,            0.022461,            0.028551,            0.006796,             0.95457,             0.74575,             0.87592,             0.66866,            0.018819,            0.023717,           0.0068656,           0.0065977,           0.0065977,           0.0065977
                1033,            0.026524,            0.031586,           0.0078427,             0.95818,             0.74335,             0.87508,             0.66562,            0.023522,            0.023652,           0.0068717,           0.0065944,           0.0065944,           0.0065944
                1034,            0.033654,            0.027719,            0.011901,             0.95818,             0.74335,             0.87508,             0.66562,            0.023522,            0.023652,           0.0068717,           0.0065911,           0.0065911,           0.0065911
                1035,             0.03545,             0.02687,           0.0065763,             0.96266,             0.74051,             0.87346,             0.55786,            0.023417,            0.025993,           0.0068111,           0.0065878,           0.0065878,           0.0065878
                1036,            0.032221,            0.032373,            0.010252,             0.96266,             0.74051,             0.87346,             0.55786,            0.023417,            0.025993,           0.0068111,           0.0065845,           0.0065845,           0.0065845
                1037,            0.032335,            0.025451,           0.0094001,             0.96084,             0.73744,             0.87277,             0.68255,            0.019448,            0.022959,           0.0068315,           0.0065812,           0.0065812,           0.0065812
                1038,            0.026797,            0.032104,           0.0075518,             0.96084,             0.73744,             0.87277,             0.68255,            0.019448,            0.022959,           0.0068315,           0.0065779,           0.0065779,           0.0065779
                1039,            0.029109,            0.033328,           0.0098833,             0.95621,             0.73189,             0.86683,             0.65721,             0.02027,            0.023814,           0.0068497,           0.0065746,           0.0065746,           0.0065746
                1040,            0.024186,            0.028612,           0.0077448,             0.95621,             0.73189,             0.86683,             0.65721,             0.02027,            0.023814,           0.0068497,           0.0065713,           0.0065713,           0.0065713
                1041,            0.024021,            0.027427,           0.0089071,             0.95737,             0.74014,             0.87622,             0.63789,             0.02193,            0.023826,           0.0067976,            0.006568,            0.006568,            0.006568
                1042,            0.027604,            0.027223,           0.0069769,             0.95737,             0.74014,             0.87622,             0.63789,             0.02193,            0.023826,           0.0067976,           0.0065647,           0.0065647,           0.0065647
                1043,             0.02928,            0.025634,           0.0093535,             0.95906,             0.73997,             0.87602,             0.69031,            0.019626,            0.023073,           0.0068095,           0.0065614,           0.0065614,           0.0065614
                1044,             0.02281,            0.026864,           0.0075363,             0.95906,             0.73997,             0.87602,             0.69031,            0.019626,            0.023073,           0.0068095,           0.0065581,           0.0065581,           0.0065581
                1045,            0.026107,            0.023116,           0.0084653,             0.95117,             0.73457,             0.87035,             0.64846,            0.019256,            0.023089,           0.0067727,           0.0065548,           0.0065548,           0.0065548
                1046,            0.025646,            0.032338,           0.0079261,             0.95117,             0.73457,             0.87035,             0.64846,            0.019256,            0.023089,           0.0067727,           0.0065515,           0.0065515,           0.0065515
                1047,            0.025674,            0.030353,           0.0076863,             0.95209,             0.72598,             0.86587,             0.67237,            0.020773,            0.023468,           0.0067983,           0.0065482,           0.0065482,           0.0065482
                1048,            0.026374,            0.030588,           0.0088507,             0.95209,             0.72598,             0.86587,             0.67237,            0.020773,            0.023468,           0.0067983,           0.0065449,           0.0065449,           0.0065449
                1049,            0.028568,            0.038806,            0.009593,             0.95629,             0.72597,             0.87263,             0.67494,            0.020226,            0.023123,            0.006763,           0.0065416,           0.0065416,           0.0065416
                1050,            0.029365,            0.033593,           0.0070845,             0.95629,             0.72597,             0.87263,             0.67494,            0.020226,            0.023123,            0.006763,           0.0065383,           0.0065383,           0.0065383
                1051,            0.028984,            0.032117,           0.0087061,             0.96151,             0.72525,             0.87139,             0.64965,            0.021487,            0.023549,           0.0068061,            0.006535,            0.006535,            0.006535
                1052,            0.028982,            0.030419,           0.0087931,             0.96151,             0.72525,             0.87139,             0.64965,            0.021487,            0.023549,           0.0068061,           0.0065317,           0.0065317,           0.0065317
                1053,            0.031715,            0.036175,            0.010107,             0.97319,             0.72565,              0.8779,             0.66059,            0.020853,            0.024041,           0.0070828,           0.0065284,           0.0065284,           0.0065284
                1054,            0.027668,             0.03055,            0.009996,             0.97319,             0.72565,              0.8779,             0.66059,            0.020853,            0.024041,           0.0070828,           0.0065251,           0.0065251,           0.0065251
                1055,            0.024344,            0.024928,           0.0097256,             0.97561,             0.71656,             0.87554,              0.6642,            0.020312,            0.024661,           0.0073443,           0.0065218,           0.0065218,           0.0065218
                1056,            0.025742,            0.026291,           0.0074419,             0.97561,             0.71656,             0.87554,              0.6642,            0.020312,            0.024661,           0.0073443,           0.0065185,           0.0065185,           0.0065185
                1057,            0.024557,             0.02873,           0.0091847,             0.96801,              0.7153,             0.87408,             0.59459,            0.020313,            0.024967,           0.0074262,           0.0065152,           0.0065152,           0.0065152
                1058,            0.026226,            0.027513,           0.0088519,             0.96801,              0.7153,             0.87408,             0.59459,            0.020313,            0.024967,           0.0074262,           0.0065119,           0.0065119,           0.0065119
                1059,            0.026309,            0.021614,           0.0074705,              0.9648,             0.71901,             0.87788,             0.65796,            0.020495,            0.024594,           0.0073635,           0.0065086,           0.0065086,           0.0065086
                1060,            0.026869,             0.03331,           0.0076228,              0.9648,             0.71901,             0.87788,             0.65796,            0.020495,            0.024594,           0.0073635,           0.0065053,           0.0065053,           0.0065053
                1061,            0.027821,            0.023437,           0.0076576,             0.96058,             0.71914,             0.88152,             0.62944,            0.019334,              0.0246,           0.0073288,            0.006502,            0.006502,            0.006502
                1062,             0.02744,            0.033665,           0.0072544,             0.96058,             0.71914,             0.88152,             0.62944,            0.019334,              0.0246,           0.0073288,           0.0064987,           0.0064987,           0.0064987
                1063,            0.027429,            0.030391,           0.0080832,             0.96341,             0.71821,             0.88073,             0.67137,            0.019106,            0.024167,           0.0071904,           0.0064954,           0.0064954,           0.0064954
                1064,            0.025101,            0.033957,           0.0076153,             0.96341,             0.71821,             0.88073,             0.67137,            0.019106,            0.024167,           0.0071904,           0.0064921,           0.0064921,           0.0064921
                1065,            0.024094,            0.022831,           0.0079362,             0.96019,             0.72042,             0.87863,             0.64397,            0.020435,            0.024079,           0.0070277,           0.0064888,           0.0064888,           0.0064888
                1066,            0.027456,            0.031325,           0.0070823,             0.96019,             0.72042,             0.87863,             0.64397,            0.020435,            0.024079,           0.0070277,           0.0064855,           0.0064855,           0.0064855
                1067,            0.026467,            0.030898,           0.0071987,             0.96078,             0.71971,             0.87873,             0.67318,            0.020396,            0.023891,           0.0068476,           0.0064822,           0.0064822,           0.0064822
                1068,             0.02423,             0.03388,           0.0064682,             0.96078,             0.71971,             0.87873,             0.67318,            0.020396,            0.023891,           0.0068476,           0.0064789,           0.0064789,           0.0064789
                1069,            0.024359,            0.020123,           0.0095068,             0.94719,               0.713,             0.88097,             0.61832,            0.021469,            0.023778,           0.0067388,           0.0064756,           0.0064756,           0.0064756
                1070,            0.026207,            0.030066,           0.0092569,             0.94719,               0.713,             0.88097,             0.61832,            0.021469,            0.023778,           0.0067388,           0.0064723,           0.0064723,           0.0064723
                1071,            0.027711,             0.02814,           0.0088976,             0.95351,             0.72795,              0.8805,              0.6849,             0.01897,            0.023026,           0.0066114,            0.006469,            0.006469,            0.006469
                1072,            0.024882,            0.031226,           0.0095684,             0.95351,             0.72795,              0.8805,              0.6849,             0.01897,            0.023026,           0.0066114,           0.0064657,           0.0064657,           0.0064657
                1073,            0.023348,            0.032499,           0.0062558,             0.95611,             0.72598,             0.87756,             0.66886,             0.01968,            0.023039,           0.0065842,           0.0064624,           0.0064624,           0.0064624
                1074,            0.023227,            0.021027,           0.0068802,             0.95611,             0.72598,             0.87756,             0.66886,             0.01968,            0.023039,           0.0065842,           0.0064591,           0.0064591,           0.0064591
                1075,             0.02897,            0.033411,           0.0078865,             0.95154,             0.73929,             0.87988,             0.67365,            0.021093,             0.02289,           0.0065502,           0.0064558,           0.0064558,           0.0064558
                1076,            0.029685,            0.028679,           0.0072489,             0.95154,             0.73929,             0.87988,             0.67365,            0.021093,             0.02289,           0.0065502,           0.0064525,           0.0064525,           0.0064525
                1077,            0.029573,            0.033935,           0.0076049,             0.95091,             0.73642,             0.88036,             0.63439,            0.020924,            0.023948,           0.0065894,           0.0064492,           0.0064492,           0.0064492
                1078,            0.027107,             0.03703,           0.0067057,             0.95091,             0.73642,             0.88036,             0.63439,            0.020924,            0.023948,           0.0065894,           0.0064459,           0.0064459,           0.0064459
                1079,            0.033701,            0.029499,           0.0072266,             0.95246,             0.73903,             0.88235,             0.68053,            0.018435,             0.02261,             0.00661,           0.0064426,           0.0064426,           0.0064426
                1080,            0.024699,            0.035967,           0.0076364,             0.95246,             0.73903,             0.88235,             0.68053,            0.018435,             0.02261,             0.00661,           0.0064393,           0.0064393,           0.0064393
                1081,             0.02344,            0.031689,           0.0079315,             0.95194,             0.74061,             0.88382,             0.65525,            0.019136,            0.023166,           0.0065875,            0.006436,            0.006436,            0.006436
                1082,            0.027023,            0.029492,           0.0073404,             0.95194,             0.74061,             0.88382,             0.65525,            0.019136,            0.023166,           0.0065875,           0.0064327,           0.0064327,           0.0064327
                1083,            0.024791,             0.02819,           0.0098625,             0.95208,             0.74013,             0.88401,             0.67683,            0.018812,            0.022559,           0.0065591,           0.0064294,           0.0064294,           0.0064294
                1084,            0.022897,            0.027836,           0.0086921,             0.95208,             0.74013,             0.88401,             0.67683,            0.018812,            0.022559,           0.0065591,           0.0064261,           0.0064261,           0.0064261
                1085,            0.025421,            0.029074,             0.01052,             0.95257,             0.73976,              0.8841,             0.65655,            0.020211,            0.022773,           0.0065735,           0.0064228,           0.0064228,           0.0064228
                1086,            0.030748,            0.030716,           0.0073287,             0.95257,             0.73976,              0.8841,             0.65655,            0.020211,            0.022773,           0.0065735,           0.0064195,           0.0064195,           0.0064195
                1087,            0.028807,            0.024663,            0.010454,             0.95399,             0.73512,             0.88392,              0.6923,            0.018931,            0.021933,           0.0065605,           0.0064162,           0.0064162,           0.0064162
                1088,            0.026303,            0.024224,           0.0073937,             0.95399,             0.73512,             0.88392,              0.6923,            0.018931,            0.021933,           0.0065605,           0.0064129,           0.0064129,           0.0064129
                1089,            0.027571,            0.027843,           0.0063427,             0.95299,             0.73354,             0.88056,             0.63559,            0.023778,            0.023823,           0.0066086,           0.0064096,           0.0064096,           0.0064096
                1090,            0.030096,            0.033158,           0.0083799,             0.95299,             0.73354,             0.88056,             0.63559,            0.023778,            0.023823,           0.0066086,           0.0064063,           0.0064063,           0.0064063
                1091,            0.031041,            0.031068,           0.0081841,             0.96645,             0.72302,             0.88249,             0.64665,            0.022283,            0.023788,           0.0065862,            0.006403,            0.006403,            0.006403
                1092,            0.030409,            0.036081,            0.010017,             0.96645,             0.72302,             0.88249,             0.64665,            0.022283,            0.023788,           0.0065862,           0.0063997,           0.0063997,           0.0063997
                1093,            0.026494,               0.028,           0.0085134,              0.9636,             0.72836,             0.88296,             0.66034,            0.020552,            0.023119,           0.0066266,           0.0063964,           0.0063964,           0.0063964
                1094,            0.027264,            0.030791,            0.008408,              0.9636,             0.72836,             0.88296,             0.66034,            0.020552,            0.023119,           0.0066266,           0.0063931,           0.0063931,           0.0063931
                1095,            0.027298,            0.025146,           0.0086855,             0.96675,             0.72373,               0.885,             0.69144,             0.01906,            0.022977,           0.0066112,           0.0063898,           0.0063898,           0.0063898
                1096,            0.024195,            0.029996,           0.0079521,             0.96675,             0.72373,               0.885,             0.69144,             0.01906,            0.022977,           0.0066112,           0.0063865,           0.0063865,           0.0063865
                1097,            0.025556,            0.038047,           0.0074117,             0.97152,             0.72149,             0.88668,             0.67728,            0.018877,            0.023219,             0.00661,           0.0063832,           0.0063832,           0.0063832
                1098,            0.027159,             0.02669,           0.0083919,             0.97152,             0.72149,             0.88668,             0.67728,            0.018877,            0.023219,             0.00661,           0.0063799,           0.0063799,           0.0063799
                1099,            0.027989,            0.024408,            0.007883,             0.97572,             0.72662,             0.88908,             0.63518,            0.023148,            0.024569,           0.0065705,           0.0063766,           0.0063766,           0.0063766
                1100,            0.030699,            0.031651,           0.0080503,             0.97572,             0.72662,             0.88908,             0.63518,            0.023148,            0.024569,           0.0065705,           0.0063733,           0.0063733,           0.0063733
                1101,            0.033297,            0.038629,           0.0077154,             0.97645,             0.72587,             0.88932,             0.66905,            0.020144,            0.023127,            0.006619,             0.00637,             0.00637,             0.00637
                1102,            0.026863,            0.031901,           0.0079461,             0.97645,             0.72587,             0.88932,             0.66905,            0.020144,            0.023127,            0.006619,           0.0063667,           0.0063667,           0.0063667
                1103,            0.027502,            0.024949,           0.0064564,             0.97817,             0.72649,             0.89022,             0.65558,            0.020384,            0.023703,           0.0066196,           0.0063634,           0.0063634,           0.0063634
                1104,            0.025513,            0.019962,           0.0082904,             0.97817,             0.72649,             0.89022,             0.65558,            0.020384,            0.023703,           0.0066196,           0.0063601,           0.0063601,           0.0063601
                1105,            0.030739,            0.032159,           0.0089663,             0.97867,             0.72579,              0.8918,             0.68114,            0.017367,            0.022372,           0.0066233,           0.0063568,           0.0063568,           0.0063568
                1106,            0.020321,            0.030137,           0.0066181,             0.97867,             0.72579,              0.8918,             0.68114,            0.017367,            0.022372,           0.0066233,           0.0063535,           0.0063535,           0.0063535
                1107,            0.022764,            0.024986,           0.0087619,             0.97734,             0.72522,             0.89526,             0.68613,            0.018891,            0.022652,           0.0066091,           0.0063502,           0.0063502,           0.0063502
                1108,            0.022559,             0.02382,            0.010086,             0.97734,             0.72522,             0.89526,             0.68613,            0.018891,            0.022652,           0.0066091,           0.0063469,           0.0063469,           0.0063469
                1109,            0.025795,            0.032309,           0.0095145,             0.97533,             0.72476,             0.89434,             0.70746,            0.017495,            0.022081,           0.0066045,           0.0063436,           0.0063436,           0.0063436
                1110,            0.020273,            0.023834,           0.0084127,             0.97533,             0.72476,             0.89434,             0.70746,            0.017495,            0.022081,           0.0066045,           0.0063403,           0.0063403,           0.0063403
                1111,            0.023833,            0.026858,            0.010105,             0.97414,             0.71964,             0.89733,             0.69413,            0.018836,            0.022467,           0.0066313,            0.006337,            0.006337,            0.006337
                1112,             0.02557,            0.028244,           0.0085231,             0.97414,             0.71964,             0.89733,             0.69413,            0.018836,            0.022467,           0.0066313,           0.0063337,           0.0063337,           0.0063337
                1113,            0.025237,            0.027211,           0.0091749,             0.97515,             0.71903,             0.90311,             0.68084,            0.019415,            0.022858,           0.0067365,           0.0063304,           0.0063304,           0.0063304
                1114,            0.025673,            0.027245,           0.0074876,             0.97515,             0.71903,             0.90311,             0.68084,            0.019415,            0.022858,           0.0067365,           0.0063271,           0.0063271,           0.0063271
                1115,            0.025466,            0.031395,           0.0082064,             0.97461,             0.71839,             0.90118,             0.67685,            0.020712,            0.022792,           0.0067859,           0.0063238,           0.0063238,           0.0063238
                1116,            0.025405,            0.031069,            0.008422,             0.97461,             0.71839,             0.90118,             0.67685,            0.020712,            0.022792,           0.0067859,           0.0063205,           0.0063205,           0.0063205
                1117,             0.02538,            0.025379,           0.0078887,             0.97348,             0.71693,              0.9017,             0.66008,            0.020725,            0.023838,           0.0068016,           0.0063172,           0.0063172,           0.0063172
                1118,             0.02936,            0.031453,           0.0075435,             0.97348,             0.71693,              0.9017,             0.66008,            0.020725,            0.023838,           0.0068016,           0.0063139,           0.0063139,           0.0063139
                1119,            0.025701,             0.02998,           0.0073584,             0.97377,             0.71287,             0.90206,             0.69037,            0.019168,            0.023626,           0.0068791,           0.0063106,           0.0063106,           0.0063106
                1120,            0.027444,            0.029801,           0.0066314,             0.97377,             0.71287,             0.90206,             0.69037,            0.019168,            0.023626,           0.0068791,           0.0063073,           0.0063073,           0.0063073
                1121,            0.026841,             0.02738,           0.0079911,               0.974,             0.71601,             0.90281,             0.67111,            0.017993,            0.022896,           0.0067801,            0.006304,            0.006304,            0.006304
                1122,            0.025124,            0.026628,           0.0076232,               0.974,             0.71601,             0.90281,             0.67111,            0.017993,            0.022896,           0.0067801,           0.0063007,           0.0063007,           0.0063007
                1123,            0.025455,            0.027698,           0.0086635,             0.96879,             0.71021,             0.89964,             0.68213,            0.018493,            0.024209,             0.00671,           0.0062974,           0.0062974,           0.0062974
                1124,            0.025888,            0.035776,           0.0065018,             0.96879,             0.71021,             0.89964,             0.68213,            0.018493,            0.024209,             0.00671,           0.0062941,           0.0062941,           0.0062941
                1125,            0.025826,            0.033924,           0.0081864,             0.96906,             0.71514,             0.89962,             0.68773,            0.018305,            0.023254,           0.0065288,           0.0062908,           0.0062908,           0.0062908
                1126,            0.025451,            0.028147,           0.0078407,             0.96906,             0.71514,             0.89962,             0.68773,            0.018305,            0.023254,           0.0065288,           0.0062875,           0.0062875,           0.0062875
                1127,            0.021055,            0.029151,           0.0064486,             0.96887,             0.71558,             0.89821,             0.65438,            0.019659,            0.024606,           0.0063477,           0.0062842,           0.0062842,           0.0062842
                1128,            0.025706,            0.024197,           0.0093881,             0.96887,             0.71558,             0.89821,             0.65438,            0.019659,            0.024606,           0.0063477,           0.0062809,           0.0062809,           0.0062809
                1129,            0.026814,            0.032618,           0.0069093,             0.97176,             0.71479,             0.90118,             0.69434,            0.019083,            0.023507,           0.0064072,           0.0062776,           0.0062776,           0.0062776
                1130,            0.028149,            0.045826,            0.008063,             0.97176,             0.71479,             0.90118,             0.69434,            0.019083,            0.023507,           0.0064072,           0.0062743,           0.0062743,           0.0062743
                1131,             0.02728,            0.027004,           0.0079046,             0.97136,             0.71554,             0.90073,             0.65983,            0.020502,            0.024322,           0.0062986,            0.006271,            0.006271,            0.006271
                1132,            0.028203,            0.029364,           0.0065451,             0.97136,             0.71554,             0.90073,             0.65983,            0.020502,            0.024322,           0.0062986,           0.0062677,           0.0062677,           0.0062677
                1133,            0.024859,            0.026913,           0.0065456,             0.95532,              0.7159,             0.89399,              0.6978,            0.019761,            0.023093,           0.0062533,           0.0062644,           0.0062644,           0.0062644
                1134,            0.025464,            0.035173,           0.0071775,             0.95532,              0.7159,             0.89399,              0.6978,            0.019761,            0.023093,           0.0062533,           0.0062611,           0.0062611,           0.0062611
                1135,            0.027198,            0.028597,           0.0074863,             0.95612,             0.72595,             0.89342,             0.70687,            0.018102,            0.022346,           0.0062117,           0.0062578,           0.0062578,           0.0062578
                1136,            0.023658,            0.031708,           0.0075366,             0.95612,             0.72595,             0.89342,             0.70687,            0.018102,            0.022346,           0.0062117,           0.0062545,           0.0062545,           0.0062545
                1137,            0.024114,             0.03542,            0.007388,             0.95365,             0.72879,             0.89286,             0.69464,            0.019253,            0.023024,           0.0061909,           0.0062512,           0.0062512,           0.0062512
                1138,            0.028337,            0.032199,           0.0078877,             0.95365,             0.72879,             0.89286,             0.69464,            0.019253,            0.023024,           0.0061909,           0.0062479,           0.0062479,           0.0062479
                1139,            0.026056,            0.031672,           0.0068907,             0.95206,             0.72924,              0.8927,              0.6979,            0.020889,            0.022457,           0.0061922,           0.0062446,           0.0062446,           0.0062446
                1140,             0.02843,            0.027312,           0.0072166,             0.95206,             0.72924,              0.8927,              0.6979,            0.020889,            0.022457,           0.0061922,           0.0062413,           0.0062413,           0.0062413
                1141,            0.027309,            0.027267,           0.0072321,             0.95543,              0.7288,             0.89298,             0.70308,            0.019129,            0.022326,           0.0062145,            0.006238,            0.006238,            0.006238
                1142,            0.027029,            0.034073,           0.0071387,             0.95543,              0.7288,             0.89298,             0.70308,            0.019129,            0.022326,           0.0062145,           0.0062347,           0.0062347,           0.0062347
                1143,            0.024841,            0.031306,           0.0077394,             0.95629,              0.7285,             0.89402,             0.67294,            0.019606,            0.024018,           0.0061992,           0.0062314,           0.0062314,           0.0062314
                1144,            0.028779,            0.029815,           0.0064791,             0.95629,              0.7285,             0.89402,             0.67294,            0.019606,            0.024018,           0.0061992,           0.0062281,           0.0062281,           0.0062281
                1145,            0.028758,            0.032403,           0.0086713,             0.95481,             0.73589,             0.89906,             0.67361,            0.019073,            0.023346,            0.006224,           0.0062248,           0.0062248,           0.0062248
                1146,            0.029122,            0.031012,           0.0074656,             0.95481,             0.73589,             0.89906,             0.67361,            0.019073,            0.023346,            0.006224,           0.0062215,           0.0062215,           0.0062215
                1147,            0.025963,            0.026262,           0.0072924,             0.95582,             0.73563,             0.89796,             0.68767,            0.018985,             0.02365,           0.0062212,           0.0062182,           0.0062182,           0.0062182
                1148,            0.025474,            0.034357,           0.0068055,             0.95582,             0.73563,             0.89796,             0.68767,            0.018985,             0.02365,           0.0062212,           0.0062149,           0.0062149,           0.0062149
                1149,            0.023962,            0.033576,           0.0066973,             0.95518,             0.73516,             0.90006,             0.67423,            0.019871,            0.023434,           0.0062218,           0.0062116,           0.0062116,           0.0062116
                1150,            0.026637,            0.025924,           0.0075969,             0.95518,             0.73516,             0.90006,             0.67423,            0.019871,            0.023434,           0.0062218,           0.0062083,           0.0062083,           0.0062083
                1151,            0.027326,            0.025165,           0.0064836,              0.9572,             0.73585,              0.8963,             0.69568,            0.018141,             0.02266,           0.0061658,            0.006205,            0.006205,            0.006205
                1152,            0.020529,            0.028073,           0.0081298,              0.9572,             0.73585,              0.8963,             0.69568,            0.018141,             0.02266,           0.0061658,           0.0062017,           0.0062017,           0.0062017
                1153,            0.022321,             0.02516,           0.0066096,              0.9582,             0.73117,             0.89069,             0.70219,             0.01925,            0.022015,           0.0061254,           0.0061984,           0.0061984,           0.0061984
                1154,             0.02444,            0.022794,           0.0073272,              0.9582,             0.73117,             0.89069,             0.70219,             0.01925,            0.022015,           0.0061254,           0.0061951,           0.0061951,           0.0061951
                1155,            0.027124,            0.027004,           0.0063248,             0.95875,              0.7311,                0.89,             0.67571,            0.019818,            0.022217,           0.0060966,           0.0061918,           0.0061918,           0.0061918
                1156,            0.027164,             0.03568,            0.006906,             0.95875,              0.7311,                0.89,             0.67571,            0.019818,            0.022217,           0.0060966,           0.0061885,           0.0061885,           0.0061885
                1157,            0.023247,            0.022738,           0.0071908,             0.74719,             0.88319,             0.88985,             0.66386,            0.018388,            0.022834,           0.0061162,           0.0061852,           0.0061852,           0.0061852
                1158,            0.026661,            0.029054,           0.0088694,             0.74719,             0.88319,             0.88985,             0.66386,            0.018388,            0.022834,           0.0061162,           0.0061819,           0.0061819,           0.0061819
                1159,            0.023628,            0.023178,            0.006158,             0.74884,             0.89062,             0.89162,             0.70378,            0.018972,            0.022922,           0.0061202,           0.0061786,           0.0061786,           0.0061786
                1160,            0.027374,            0.033216,           0.0065461,             0.74884,             0.89062,             0.89162,             0.70378,            0.018972,            0.022922,           0.0061202,           0.0061753,           0.0061753,           0.0061753
                1161,             0.02801,            0.030797,           0.0082958,             0.74908,             0.88848,             0.89209,             0.67499,            0.018066,            0.022396,           0.0061255,            0.006172,            0.006172,            0.006172
                1162,            0.025818,            0.027992,           0.0074627,             0.74908,             0.88848,             0.89209,             0.67499,            0.018066,            0.022396,           0.0061255,           0.0061687,           0.0061687,           0.0061687
                1163,            0.022808,            0.029236,           0.0072425,             0.75016,             0.88246,             0.89267,             0.68043,            0.018852,            0.022836,           0.0060905,           0.0061654,           0.0061654,           0.0061654
